   ID  , Start   ,End ,     64-bit S-E ,     k     ,     l      ,intv 
id-0603,1,35,4294967331,3594356241,3408012104,155
id-0603,0,35,35,5375352661,3408012104,5
id-0603,2,39,8589934631,2237757784,5021481743,43
id-0603,1,39,4294967335,3594356341,5021481743,42
id-0603,2,40,8589934632,2237757787,2833542276,40
id-0603,1,40,4294967336,3594356344,2833542276,39
id-0603,12,47,51539607599,2649782809,2529742299,16
id-0603,4,47,17179869231,5542004846,2529742312,3
id-0603,13,73,55834574921,3686911239,2538134929,9
id-0603,14,76,60129542220,2647832560,2325512253,8
id-0603,12,76,51539607628,2649782813,2325512253,7
id-0603,2,39,8589934631,2237757784,5021481743,43
id-0603,1,39,4294967335,3594356341,5021481743,42
id-0603,2,40,8589934632,2237757787,2833542276,40
id-0603,1,40,4294967336,3594356344,2833542276,39
id-0603,12,54,51539607606,2649782810,5134750715,13
id-0603,4,54,17179869238,5542004846,5134750726,2
id-0603,13,73,55834574921,3686911239,2538134929,9
id-0603,14,76,60129542220,2647832560,2325512253,8
id-0603,12,76,51539607628,2649782813,2325512253,7
id-0604,0,52,52,5624993251,5473221348,28
id-0604,0,54,54,5624993252,536481745,27
id-0604,36,55,154618822711,1792601605,206923392,2
id-0604,41,60,176093659196,3128022423,408422037,1
id-0604,56,75,240518168651,2587417229,3505082908,54
id-0604,55,75,236223201355,790225054,3505082914,48
id-0604,56,76,240518168652,2587417230,1052218307,53
id-0604,55,76,236223201356,790225055,1052218313,47
id-0604,65535,0,281470681743360,0,0,0
id-0605,0,20,20,2059061404,1108954053,1
id-0605,20,40,85899345960,1997453525,2111717856,1
id-0605,40,60,171798691900,2846621645,5518843759,1
id-0605,0,19,19,2059061403,3676669718,2
id-0605,0,76,76,2059061404,396668552,1
id-0605,34,53,146028888117,4226062551,2942736359,2
id-0606,0,20,20,2446512461,4107306781,1
id-0606,20,40,85899345960,5349088277,3640812865,1
id-0606,40,60,171798691900,3003910850,906009819,1
id-0606,0,76,76,2446512461,3521045862,1
id-0606,65535,0,281470681743360,0,0,0
id-0607,0,20,20,2599059036,725608856,1
id-0607,20,40,85899345960,3929403278,707804873,1
id-0607,40,60,171798691900,2164484947,2421532680,1
id-0607,0,75,75,2599059036,2555016882,1
id-0607,65535,0,281470681743360,0,0,0
id-0608,0,20,20,2327582267,868737277,1
id-0608,20,40,85899345960,2819923068,3598082863,1
id-0608,40,60,171798691900,2208836192,1312929288,1
id-0608,0,76,76,2327582267,2503335397,1
id-0608,36,55,154618822711,1606671835,2063322068,3
id-0609,0,27,27,2642843620,5875348064,125
id-0609,0,28,28,2642843621,4380160405,117
id-0609,2,32,8589934624,2389279160,1194899542,6
id-0609,1,32,4294967328,3626295824,1194899542,1
id-0609,3,33,12884901921,2245884164,2123913301,6
id-0609,2,33,8589934625,2389279161,2123913301,5
id-0609,5,34,21474836514,5659805084,2358450482,1
id-0609,16,38,68719476774,2981813820,3387017254,1
id-0609,16,39,68719476775,2981813820,5306639288,1
id-0609,23,45,98784247853,2617608115,1494441636,19
id-0609,25,47,107374182447,289440255,3239061920,2
id-0609,22,47,94489280559,5070991333,3239061920,1
id-0609,28,50,120259084338,3668621181,4009234189,1
id-0609,30,54,128849018934,2960792075,3903154484,9
id-0609,30,55,128849018935,2960792076,1183384925,8
id-0609,31,61,133143986237,5482187073,1186845512,2
id-0609,29,61,124554051645,2572154469,1186845513,1
id-0609,33,67,141733920835,3656233816,6164348265,2
id-0609,31,67,133143986243,5482187073,6164348265,1
id-0609,35,75,150323855435,2791382458,2401764476,2
id-0609,33,75,141733920843,3656233816,2401764476,1
id-0609,1,27,4294967323,3626295802,5875347919,273
id-0609,0,27,27,2642843620,5875348064,125
id-0609,1,28,4294967324,3626295804,4380160269,255
id-0609,0,28,28,2642843621,4380160405,117
id-0609,3,29,12884901917,2245884162,2699267635,9
id-0609,2,29,8589934621,2389279159,2699267635,8
id-0609,4,32,17179869216,1675487324,1194899541,8
id-0609,3,32,12884901920,2245884163,1194899542,7
id-0609,5,33,21474836513,5659805076,2123913298,9
id-0609,4,33,17179869217,1675487325,2123913300,7
id-0609,1,27,4294967323,3626295802,5875347919,273
id-0609,0,27,27,2642843620,5875348064,125
id-0609,1,28,4294967324,3626295804,4380160269,255
id-0609,0,28,28,2642843621,4380160405,117
id-0609,3,32,12884901920,2245884163,1194899542,7
id-0609,2,32,8589934624,2389279160,1194899542,6
id-0609,3,33,12884901921,2245884164,2123913301,6
id-0609,2,33,8589934625,2389279161,2123913301,5
id-0609,1,27,4294967323,3626295802,5875347919,273
id-0609,0,27,27,2642843620,5875348064,125
id-0609,1,28,4294967324,3626295804,4380160269,255
id-0609,0,28,28,2642843621,4380160405,117
id-0609,3,29,12884901917,2245884162,2699267635,9
id-0609,2,29,8589934621,2389279159,2699267635,8
id-0609,4,32,17179869216,1675487324,1194899541,8
id-0609,3,32,12884901920,2245884163,1194899542,7
id-0609,5,33,21474836513,5659805076,2123913298,9
id-0609,4,33,17179869217,1675487325,2123913300,7
id-0609,1,27,4294967323,3626295802,5875347919,273
id-0609,0,27,27,2642843620,5875348064,125
id-0609,1,28,4294967324,3626295804,4380160269,255
id-0609,0,28,28,2642843621,4380160405,117
id-0609,3,32,12884901920,2245884163,1194899542,7
id-0609,2,32,8589934624,2389279160,1194899542,6
id-0609,4,33,17179869217,1675487325,2123913300,7
id-0609,3,33,12884901921,2245884164,2123913301,6
id-0609,1,27,4294967323,3626295802,5875347919,273
id-0609,0,27,27,2642843620,5875348064,125
id-0609,1,28,4294967324,3626295804,4380160269,255
id-0609,0,28,28,2642843621,4380160405,117
id-0609,3,32,12884901920,2245884163,1194899542,7
id-0609,2,32,8589934624,2389279160,1194899542,6
id-0609,3,33,12884901921,2245884164,2123913301,6
id-0609,2,33,8589934625,2389279161,2123913301,5
id-0609,28,47,120259084335,3668621181,3239061912,11
id-0609,27,47,115964117039,2647457423,3239061919,3
id-0609,30,54,128849018934,2960792075,3903154484,9
id-0609,30,55,128849018935,2960792076,1183384925,8
id-0609,31,59,133143986235,5482187073,3607172756,4
id-0609,29,59,124554051643,2572154469,3607172757,3
id-0609,34,61,146028888125,2525349570,1186845512,5
id-0609,33,61,141733920829,3656233816,1186845512,3
id-0609,35,62,150323855422,2791382454,3386533800,10
id-0609,34,62,146028888126,2525349570,3386533804,3
id-0609,36,66,154618822722,4875343987,5998146658,11
id-0609,40,70,171798691910,4280707734,2042941156,12
id-0609,35,70,150323855430,2791382455,2042941163,5
id-0609,46,74,197568495690,2447731479,2294523688,25
id-0609,46,75,197568495691,2447731482,2401764476,22
id-0609,45,75,193273528395,5020197413,2401764476,6
id-0609,26,46,111669149742,804101787,494217698,3
id-0609,27,47,115964117039,2647457423,3239061919,3
id-0609,25,47,107374182447,289440255,3239061920,2
id-0609,30,54,128849018934,2960792075,3903154484,9
id-0609,30,55,128849018935,2960792076,1183384925,8
id-0609,31,59,133143986235,5482187073,3607172756,4
id-0609,29,59,124554051643,2572154469,3607172757,3
id-0609,33,61,141733920829,3656233816,1186845512,3
id-0609,31,61,133143986237,5482187073,1186845512,2
id-0609,34,62,146028888126,2525349570,3386533804,3
id-0609,35,67,150323855427,2791382454,6164348263,7
id-0609,33,67,141733920835,3656233816,6164348265,2
id-0609,40,70,171798691910,4280707734,2042941156,12
id-0609,45,73,193273528393,5020197412,1880380633,7
id-0609,45,75,193273528395,5020197413,2401764476,6
id-0609,35,75,150323855435,2791382458,2401764476,2
id-0609,30,54,128849018934,2960792075,3903154484,9
id-0609,30,55,128849018935,2960792076,1183384925,8
id-0609,31,59,133143986235,5482187073,3607172756,4
id-0609,29,59,124554051643,2572154469,3607172757,3
id-0609,34,61,146028888125,2525349570,1186845512,5
id-0609,33,61,141733920829,3656233816,1186845512,3
id-0609,35,62,150323855422,2791382454,3386533800,10
id-0609,34,62,146028888126,2525349570,3386533804,3
id-0609,36,66,154618822722,4875343987,5998146658,11
id-0609,40,70,171798691910,4280707734,2042941156,12
id-0609,35,70,150323855430,2791382455,2042941163,5
id-0609,46,74,197568495690,2447731479,2294523688,25
id-0609,46,75,197568495691,2447731482,2401764476,22
id-0609,45,75,193273528395,5020197413,2401764476,6
id-0609,30,54,128849018934,2960792075,3903154484,9
id-0609,30,55,128849018935,2960792076,1183384925,8
id-0609,31,59,133143986235,5482187073,3607172756,4
id-0609,29,59,124554051643,2572154469,3607172757,3
id-0609,33,61,141733920829,3656233816,1186845512,3
id-0609,31,61,133143986237,5482187073,1186845512,2
id-0609,34,62,146028888126,2525349570,3386533804,3
id-0609,35,67,150323855427,2791382454,6164348263,7
id-0609,33,67,141733920835,3656233816,6164348265,2
id-0609,40,70,171798691910,4280707734,2042941156,12
id-0609,45,75,193273528395,5020197413,2401764476,6
id-0609,35,75,150323855435,2791382458,2401764476,2
id-0609,31,59,133143986235,5482187073,3607172756,4
id-0609,29,59,124554051643,2572154469,3607172757,3
id-0609,34,61,146028888125,2525349570,1186845512,5
id-0609,33,61,141733920829,3656233816,1186845512,3
id-0609,35,62,150323855422,2791382454,3386533800,10
id-0609,34,62,146028888126,2525349570,3386533804,3
id-0609,36,66,154618822722,4875343987,5998146658,11
id-0609,40,70,171798691910,4280707734,2042941156,12
id-0609,35,70,150323855430,2791382455,2042941163,5
id-0609,46,74,197568495690,2447731479,2294523688,25
id-0609,46,75,197568495691,2447731482,2401764476,22
id-0609,45,75,193273528395,5020197413,2401764476,6
id-0609,30,55,128849018935,2960792076,1183384925,8
id-0609,31,59,133143986235,5482187073,3607172756,4
id-0609,29,59,124554051643,2572154469,3607172757,3
id-0609,33,61,141733920829,3656233816,1186845512,3
id-0609,31,61,133143986237,5482187073,1186845512,2
id-0609,34,62,146028888126,2525349570,3386533804,3
id-0609,35,67,150323855427,2791382454,6164348263,7
id-0609,33,67,141733920835,3656233816,6164348265,2
id-0609,40,70,171798691910,4280707734,2042941156,12
id-0609,45,75,193273528395,5020197413,2401764476,6
id-0609,35,75,150323855435,2791382458,2401764476,2
id-0610,0,20,20,2263129326,740858606,1
id-0610,20,40,85899345960,3827490295,1787790269,1
id-0610,40,60,171798691900,4930916247,2084786967,1
id-0610,0,76,76,2263129326,3545179606,1
id-0610,26,45,111669149741,3629638782,2555209225,3
id-0610,26,46,111669149742,3629638782,2468466113,3
id-0611,0,20,20,4611303912,759224564,1
id-0611,20,40,85899345960,4314699750,5967151738,1
id-0611,40,60,171798691900,3842905112,5563083860,1
id-0611,0,76,76,4611303912,2416411994,1
id-0611,65535,0,281470681743360,0,0,0
id-0612,0,75,75,2397184843,3278493355,224
id-0612,0,76,76,2397184846,3824625742,219
id-0612,65535,0,281470681743360,0,0,0
id-0613,0,20,20,2638966007,3367486748,1
id-0613,20,40,85899345960,3681947032,3637656179,1
id-0613,40,60,171798691900,801885343,4949896595,1
id-0613,0,76,76,2638966007,1527194315,1
id-0613,65535,0,281470681743360,0,0,0
id-0614,0,20,20,2466592680,3378929812,1
id-0614,20,40,85899345960,2425759137,4001207655,1
id-0614,40,60,171798691900,665989269,374436219,1
id-0614,0,74,74,2466592680,4067127518,1
id-0614,65535,0,281470681743360,0,0,0
id-0615,0,20,20,411682549,2356329185,1
id-0615,20,40,85899345960,2468718015,3286882685,1
id-0615,40,60,171798691900,5829415757,6007156894,1
id-0615,0,76,76,411682549,1213418617,1
id-0615,65535,0,281470681743360,0,0,0
id-0616,0,20,20,4046629813,1039838517,1
id-0616,20,40,85899345960,5219888136,1519253511,1
id-0616,40,60,171798691900,2128562983,4284696612,1
id-0616,0,76,76,4046629813,3264820176,1
id-0616,34,53,146028888117,4012788439,2447804261,2
id-0617,0,20,20,2407388679,2965102072,1
id-0617,20,40,85899345960,3725209987,113447903,1
id-0617,40,60,171798691900,2426152002,1227436846,1
id-0617,0,76,76,2407388679,4043138997,1
id-0617,65535,0,281470681743360,0,0,0
id-0618,0,20,20,857101498,575268295,2
id-0618,20,40,85899345960,4798807286,4968870158,2
id-0618,40,60,171798691900,2160702638,3452001081,1
id-0618,0,42,42,857101498,5589681241,2
id-0618,0,75,75,857101499,4469897137,1
id-0618,0,41,41,857101498,4213081997,2
id-0618,0,42,42,857101498,5589681241,2
id-0619,0,20,20,2200964437,1340257563,1
id-0619,20,40,85899345960,716807640,4597764978,1
id-0619,40,60,171798691900,1309519799,3628888985,1
id-0619,0,76,76,2200964437,2441686293,1
id-0619,65535,0,281470681743360,0,0,0
id-0620,16,36,68719476772,3416272082,757698834,1
id-0620,36,56,154618822712,2534357126,5401927290,1
id-0620,3,30,12884901918,2685069385,4208090827,1
id-0620,3,75,12884901963,2685069385,4992693130,1
id-0620,38,57,163208757305,4993365263,2938049635,2
id-0621,0,20,20,3846933624,1947023254,1
id-0621,20,40,85899345960,1204890277,3969523176,1
id-0621,40,60,171798691900,1737580829,5458560817,1
id-0621,0,76,76,3846933624,3752830478,1
id-0621,65535,0,281470681743360,0,0,0
id-0622,0,20,20,2479203068,5481526830,1
id-0622,20,40,85899345960,504359164,2116062583,1
id-0622,40,60,171798691900,3178667017,1570505211,1
id-0622,0,76,76,2479203068,4007949613,1
id-0622,32,51,137438953523,303298027,341125240,2
id-0622,33,52,141733920820,851869493,1900062756,2
id-0623,0,20,20,4390787625,3569795854,1
id-0623,20,40,85899345960,5308033377,1585173574,1
id-0623,40,60,171798691900,3080293181,836526590,1
id-0623,0,76,76,4390787625,3696703755,1
id-0623,65535,0,281470681743360,0,0,0
id-0624,0,20,20,4158216563,2662869301,1
id-0624,20,40,85899345960,2480026215,1293897557,1
id-0624,40,60,171798691900,4930504449,4065853268,1
id-0624,0,75,75,4158216563,575946335,1
id-0624,65535,0,281470681743360,0,0,0
id-0625,0,20,20,2331694272,6149932849,1
id-0625,20,40,85899345960,3162819540,5810572550,1
id-0625,40,60,171798691900,774147683,4781294229,1
id-0625,0,76,76,2331694272,2198035187,1
id-0625,21,40,90194313256,132106287,5810572549,2
id-0625,26,45,111669149741,1703030125,4703693034,2
id-0625,32,51,137438953523,440100721,3059885669,3
id-0625,35,54,150323855414,5929413439,6134723946,2
id-0626,0,44,44,4448043699,4587079456,2
id-0626,0,73,73,4448043699,2564979765,1
id-0626,1,33,4294967329,31738222,3611618731,21
id-0626,0,33,33,4448043691,3611618731,16
id-0626,1,34,4294967330,31738222,5381075524,14
id-0626,0,34,34,4448043691,5381075524,10
id-0626,9,41,38654705705,96221926,1179458224,4
id-0626,1,41,4294967337,31738233,1179458224,3
id-0626,13,43,55834574891,559091952,675597353,359
id-0626,13,44,55834574892,559091952,4587079444,338
id-0626,10,44,42949673004,241085748,4587079455,3
id-0626,14,47,60129542191,1700627039,3488535624,171
id-0626,14,48,60129542192,1700627039,3880107661,154
id-0626,15,57,64424509497,5750196123,3407649971,6
id-0626,13,57,55834574905,559092104,3407649972,5
id-0626,21,62,90194313278,3995334681,2843266130,8
id-0626,20,62,85899345982,2671055864,2843266135,3
id-0626,22,71,94489280583,3908972030,5395992641,8
id-0626,21,71,90194313287,3995334683,5395992642,5
id-0626,22,73,94489280585,3908972032,2564979761,6
id-0626,21,73,90194313289,3995334684,2564979762,4
id-0626,1,41,4294967337,31738233,1179458224,3
id-0626,10,44,42949673004,241085748,4587079455,3
id-0626,0,44,44,4448043699,4587079456,2
id-0626,13,47,55834574895,559091957,3488535627,168
id-0626,13,48,55834574896,559091957,3880107662,153
id-0626,10,48,42949673008,241085748,3880107668,2
id-0626,15,57,64424509497,5750196123,3407649971,6
id-0626,13,57,55834574905,559092104,3407649972,5
id-0626,20,62,85899345982,2671055864,2843266135,3
id-0626,21,69,90194313285,3995334683,2528967015,6
id-0626,15,69,64424509509,5750196123,2528967019,2
id-0626,22,73,94489280585,3908972032,2564979761,6
id-0626,21,73,90194313289,3995334684,2564979762,4
id-0627,0,20,20,3454306127,836757190,1
id-0627,20,40,85899345960,2092604356,5235376736,1
id-0627,40,60,171798691900,1100821114,1990919235,1
id-0627,0,19,19,3454306122,2775490945,6
id-0627,0,76,76,3454306127,2035438652,1
id-0627,65535,0,281470681743360,0,0,0
id-0628,0,20,20,5517758387,2325418977,1
id-0628,20,40,85899345960,2021489113,2069954639,1
id-0628,40,60,171798691900,1188927968,2089760704,1
id-0628,0,76,76,5517758387,1964619013,1
id-0628,65535,0,281470681743360,0,0,0
id-0629,0,20,20,4773041076,789808435,1
id-0629,20,40,85899345960,2885686945,2687461277,1
id-0629,40,60,171798691900,1639374859,1760066095,1
id-0629,0,76,76,4773041076,2368070345,1
id-0629,65535,0,281470681743360,0,0,0
id-0630,0,65,65,5294586623,4394235616,19
id-0630,0,67,67,5294586624,1249573911,16
id-0630,13,75,55834574923,2025962816,3851120787,2
id-0630,15,76,64424509516,2877736584,1165555132,2
id-0630,7,76,30064771148,3412773573,1165555133,1
id-0630,1,67,4294967363,3353034840,1249573911,17
id-0630,0,67,67,5294586624,1249573911,16
id-0630,15,68,64424509508,2877736573,413572166,13
id-0630,13,68,55834574916,2025962814,413572175,4
id-0630,16,75,68719476811,5177281699,3851120784,5
id-0630,15,75,64424509515,2877736582,3851120785,4
id-0630,23,76,98784247884,2420631121,1165555129,6
id-0630,17,76,73014444108,2990790835,1165555132,3
id-0630,1,67,4294967363,3353034840,1249573911,17
id-0630,0,67,67,5294586624,1249573911,16
id-0630,15,68,64424509508,2877736573,413572166,13
id-0630,13,68,55834574916,2025962814,413572175,4
id-0630,16,75,68719476811,5177281699,3851120784,5
id-0630,15,75,64424509515,2877736582,3851120785,4
id-0630,23,76,98784247884,2420631121,1165555129,6
id-0630,17,76,73014444108,2990790835,1165555132,3
id-0630,1,67,4294967363,3353034840,1249573911,17
id-0630,0,67,67,5294586624,1249573911,16
id-0630,13,68,55834574916,2025962814,413572175,4
id-0630,7,68,30064771140,3412773572,413572175,2
id-0630,15,75,64424509515,2877736582,3851120785,4
id-0630,13,75,55834574923,2025962816,3851120787,2
id-0630,17,76,73014444108,2990790835,1165555132,3
id-0630,15,76,64424509516,2877736584,1165555132,2
id-0631,0,20,20,3788515109,979289101,1
id-0631,20,40,85899345960,4411884435,3833781958,1
id-0631,40,60,171798691900,2668722794,1989057023,1
id-0631,0,76,76,3788515109,3536168657,1
id-0631,21,40,90194313256,6072910836,3833781958,2
id-0631,21,41,90194313257,6072910836,3974310953,2
id-0632,0,20,20,1162529454,3687719312,1
id-0632,20,40,85899345960,806392680,5993957869,1
id-0632,40,60,171798691900,4227677020,3564541243,1
